Time,DOAS SYSTEM 0:DesPer 1:Des Heat Mass Flow [kg/s],DOAS SYSTEM 0:DesPer 1:Des Heat Cap [W],DOAS SYSTEM 0:DesPer 1:Des Cool Mass Flow [kg/s],DOAS SYSTEM 0:DesPer 1:Des Sens Cool Cap [W],DOAS SYSTEM 0:DesPer 1:Des Tot Cool Cap [W],DOAS SYSTEM 0:DesPer 2:Des Heat Mass Flow [kg/s],DOAS SYSTEM 0:DesPer 2:Des Heat Cap [W],DOAS SYSTEM 0:DesPer 2:Des Cool Mass Flow [kg/s],DOAS SYSTEM 0:DesPer 2:Des Sens Cool Cap [W],DOAS SYSTEM 0:DesPer 2:Des Tot Cool Cap [W],DOAS SYSTEM 1:DesPer 1:Des Heat Mass Flow [kg/s],DOAS SYSTEM 1:DesPer 1:Des Heat Cap [W],DOAS SYSTEM 1:DesPer 1:Des Cool Mass Flow [kg/s],DOAS SYSTEM 1:DesPer 1:Des Sens Cool Cap [W],DOAS SYSTEM 1:DesPer 1:Des Tot Cool Cap [W],DOAS SYSTEM 1:DesPer 2:Des Heat Mass Flow [kg/s],DOAS SYSTEM 1:DesPer 2:Des Heat Cap [W],DOAS SYSTEM 1:DesPer 2:Des Cool Mass Flow [kg/s],DOAS SYSTEM 1:DesPer 2:Des Sens Cool Cap [W],DOAS SYSTEM 1:DesPer 2:Des Tot Cool Cap [W],DOAS SYSTEM 3:DesPer 1:Des Heat Mass Flow [kg/s],DOAS SYSTEM 3:DesPer 1:Des Heat Cap [W],DOAS SYSTEM 3:DesPer 1:Des Cool Mass Flow [kg/s],DOAS SYSTEM 3:DesPer 1:Des Sens Cool Cap [W],DOAS SYSTEM 3:DesPer 1:Des Tot Cool Cap [W],DOAS SYSTEM 3:DesPer 2:Des Heat Mass Flow [kg/s],DOAS SYSTEM 3:DesPer 2:Des Heat Cap [W],DOAS SYSTEM 3:DesPer 2:Des Cool Mass Flow [kg/s],DOAS SYSTEM 3:DesPer 2:Des Sens Cool Cap [W],DOAS SYSTEM 3:DesPer 2:Des Tot Cool Cap [W],DOAS SYSTEM 6:DesPer 1:Des Heat Mass Flow [kg/s],DOAS SYSTEM 6:DesPer 1:Des Heat Cap [W],DOAS SYSTEM 6:DesPer 1:Des Cool Mass Flow [kg/s],DOAS SYSTEM 6:DesPer 1:Des Sens Cool Cap [W],DOAS SYSTEM 6:DesPer 1:Des Tot Cool Cap [W],DOAS SYSTEM 6:DesPer 2:Des Heat Mass Flow [kg/s],DOAS SYSTEM 6:DesPer 2:Des Heat Cap [W],DOAS SYSTEM 6:DesPer 2:Des Cool Mass Flow [kg/s],DOAS SYSTEM 6:DesPer 2:Des Sens Cool Cap [W],DOAS SYSTEM 6:DesPer 2:Des Tot Cool Cap [W]
18:00:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358300E+00,4.152764E+04,7.605209E+04,3.601597E+00,8.504874E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.101514E+01,1.939671E+05,3.552239E+05,4.745812E+00,1.120684E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.676372E+01,2.951947E+05,5.406081E+05,4.154620E+00,9.810794E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.458939E+00,1.665638E+05,3.050384E+05
18:10:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358326E+00,4.108968E+04,7.560107E+04,3.601597E+00,8.504875E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.099591E+01,1.915844E+05,3.524969E+05,4.745814E+00,1.120685E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.663902E+01,2.899057E+05,5.333987E+05,4.154621E+00,9.810795E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.408495E+00,1.639265E+05,3.016090E+05
18:20:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358350E+00,4.065170E+04,7.515001E+04,3.601598E+00,8.504876E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.097478E+01,1.891761E+05,3.497169E+05,4.745817E+00,1.120686E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.649108E+01,2.842624E+05,5.254965E+05,4.154621E+00,9.810796E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.352421E+00,1.612109E+05,2.980196E+05
18:30:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358374E+00,4.021369E+04,7.469891E+04,3.601598E+00,8.504877E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.095210E+01,1.867491E+05,3.468956E+05,4.745819E+00,1.120686E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.632579E+01,2.783783E+05,5.171014E+05,4.154622E+00,9.810797E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.292112E+00,1.584439E+05,2.943174E+05
18:40:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358397E+00,3.977565E+04,7.424776E+04,3.601599E+00,8.504878E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.092795E+01,1.843059E+05,3.440370E+05,4.745822E+00,1.120687E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.614375E+01,2.722731E+05,5.082423E+05,4.154622E+00,9.810798E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.227900E+00,1.556336E+05,2.905155E+05
18:50:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358418E+00,3.933758E+04,7.379652E+04,3.601599E+00,8.504880E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.090223E+01,1.818453E+05,3.411382E+05,4.745824E+00,1.120687E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.593979E+01,2.658701E+05,4.987671E+05,4.154622E+00,9.810799E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.158882E+00,1.527669E+05,2.865877E+05
19:00:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358438E+00,3.889949E+04,7.334528E+04,3.601599E+00,8.504881E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.087526E+01,1.793739E+05,3.382108E+05,4.745826E+00,1.120688E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.571655E+01,2.592248E+05,4.887705E+05,4.154623E+00,9.810800E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.085855E+00,1.498598E+05,2.825618E+05
19:10:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358457E+00,3.857827E+04,7.301449E+04,3.601600E+00,8.504882E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.084780E+01,1.774421E+05,3.358326E+05,4.745829E+00,1.120688E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.548229E+01,2.532504E+05,4.793099E+05,4.154623E+00,9.810801E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,9.010951E+00,1.473959E+05,2.789663E+05
19:20:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358474E+00,3.825703E+04,7.268364E+04,3.601600E+00,8.504883E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.082129E+01,1.755332E+05,3.334914E+05,4.745831E+00,1.120689E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.526051E+01,2.475422E+05,4.702997E+05,4.154624E+00,9.810802E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,8.939624E+00,1.450105E+05,2.755021E+05
19:30:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358489E+00,3.793576E+04,7.235274E+04,3.601601E+00,8.504884E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.079661E+01,1.736610E+05,3.312139E+05,4.745834E+00,1.120690E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.505592E+01,2.421711E+05,4.618793E+05,4.154624E+00,9.810803E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,8.873466E+00,1.427277E+05,2.722164E+05
19:40:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358503E+00,3.761446E+04,7.202178E+04,3.601601E+00,8.504885E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.077423E+01,1.718323E+05,3.290135E+05,4.745836E+00,1.120690E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.487291E+01,2.371998E+05,4.541752E+05,4.154624E+00,9.810804E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,8.813887E+00,1.405678E+05,2.691503E+05
19:50:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358515E+00,3.729313E+04,7.169078E+04,3.601602E+00,8.504886E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.075470E+01,1.700547E+05,3.269062E+05,4.745838E+00,1.120691E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.472031E+01,2.327592E+05,4.474468E+05,4.154625E+00,9.810804E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,8.763117E+00,1.385635E+05,2.663687E+05
20:00:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358526E+00,3.697177E+04,7.135973E+04,3.601602E+00,8.504887E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.073804E+01,1.683273E+05,3.248909E+05,4.745841E+00,1.120691E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.459885E+01,2.288485E+05,4.417036E+05,4.154625E+00,9.810805E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,8.721465E+00,1.367159E+05,2.638772E+05
20:10:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358536E+00,3.670885E+04,7.108886E+04,3.601603E+00,8.504888E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.072408E+01,1.669123E+05,3.232355E+05,4.745843E+00,1.120692E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.450505E+01,2.257602E+05,4.371980E+05,4.154626E+00,9.810806E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,8.688118E+00,1.352241E+05,2.618694E+05
20:20:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358544E+00,3.644591E+04,7.081800E+04,3.601603E+00,8.504889E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.071211E+01,1.655312E+05,3.216434E+05,4.745845E+00,1.120692E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.442640E+01,2.229271E+05,4.331693E+05,4.154626E+00,9.810807E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,8.660191E+00,1.338235E+05,2.600322E+05
20:30:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358551E+00,3.618295E+04,7.054707E+04,3.601604E+00,8.504890E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.070119E+01,1.641688E+05,3.200852E+05,4.745847E+00,1.120693E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.435577E+01,2.202343E+05,4.293980E+05,4.154626E+00,9.810808E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,8.635760E+00,1.324827E+05,2.583058E+05
20:40:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358558E+00,3.591998E+04,7.027614E+04,3.601604E+00,8.504891E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.069098E+01,1.628198E+05,3.185511E+05,4.745850E+00,1.120693E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.429120E+01,2.176498E+05,4.258240E+05,4.154627E+00,9.810809E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,8.613976E+00,1.311877E+05,2.566641E+05
20:50:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358563E+00,3.565699E+04,7.000515E+04,3.601604E+00,8.504892E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.068128E+01,1.614807E+05,3.170340E+05,4.745852E+00,1.120694E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.423146E+01,2.151526E+05,4.224078E+05,4.154627E+00,9.810810E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,8.594217E+00,1.299282E+05,2.550873E+05
21:00:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358568E+00,3.539399E+04,6.973418E+04,3.601605E+00,8.504893E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.067198E+01,1.601496E+05,3.155311E+05,4.745854E+00,1.120694E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.417589E+01,2.127314E+05,4.191290E+05,4.154627E+00,9.810811E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,8.576099E+00,1.286977E+05,2.535637E+05
21:10:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358572E+00,3.513098E+04,6.946315E+04,3.601605E+00,8.504894E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.066286E+01,1.588235E+05,3.140358E+05,4.745856E+00,1.120695E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.412332E+01,2.103672E+05,4.159511E+05,4.154628E+00,9.810811E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,8.559179E+00,1.274891E+05,2.520794E+05
21:20:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358576E+00,3.486795E+04,6.919214E+04,3.601606E+00,8.504895E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.065385E+01,1.575010E+05,3.125458E+05,4.745859E+00,1.120695E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.407315E+01,2.080502E+05,4.128558E+05,4.154628E+00,9.810812E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,8.543186E+00,1.262980E+05,2.506264E+05
21:30:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358578E+00,3.460492E+04,6.892107E+04,3.601606E+00,8.504896E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.064489E+01,1.561812E+05,3.110592E+05,4.745861E+00,1.120696E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.402494E+01,2.057731E+05,4.098291E+05,4.154628E+00,9.810813E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,8.527919E+00,1.251211E+05,2.491981E+05
21:40:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358581E+00,3.434188E+04,6.865002E+04,3.601607E+00,8.504897E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.063595E+01,1.548637E+05,3.095753E+05,4.745863E+00,1.120696E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.397834E+01,2.035302E+05,4.068604E+05,4.154629E+00,9.810814E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,8.513229E+00,1.239560E+05,2.477903E+05
21:50:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358582E+00,3.407883E+04,6.837892E+04,3.601607E+00,8.504898E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.062700E+01,1.535481E+05,3.080931E+05,4.745865E+00,1.120697E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.393305E+01,2.013168E+05,4.039406E+05,4.154629E+00,9.810815E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,8.499001E+00,1.228009E+05,2.463991E+05
22:00:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358584E+00,3.381577E+04,6.810784E+04,3.601607E+00,8.504899E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.061800E+01,1.522337E+05,3.066116E+05,4.745867E+00,1.120697E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.388870E+01,1.991267E+05,4.010581E+05,4.154629E+00,9.810816E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,8.485100E+00,1.216536E+05,2.450207E+05
22:10:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358584E+00,3.361117E+04,6.789697E+04,3.601608E+00,8.504900E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.060905E+01,1.511850E+05,3.054045E+05,4.745869E+00,1.120698E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.384560E+01,1.973076E+05,3.985756E+05,4.154630E+00,9.810816E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,8.471576E+00,1.207248E+05,2.438727E+05
22:20:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358584E+00,3.340656E+04,6.768609E+04,3.601608E+00,8.504901E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.060016E+01,1.501387E+05,3.042007E+05,4.745871E+00,1.120698E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.380368E+01,1.955128E+05,3.961347E+05,4.154630E+00,9.810817E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,8.458409E+00,1.198033E+05,2.427374E+05
22:30:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358584E+00,3.320194E+04,6.747520E+04,3.601609E+00,8.504902E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.059133E+01,1.490949E+05,3.030006E+05,4.745874E+00,1.120699E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.376285E+01,1.937406E+05,3.937326E+05,4.154631E+00,9.810818E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,8.445573E+00,1.188889E+05,2.416139E+05
22:40:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358583E+00,3.299731E+04,6.726430E+04,3.601609E+00,8.504903E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.058259E+01,1.480538E+05,3.018043E+05,4.745876E+00,1.120699E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.372304E+01,1.919897E+05,3.913667E+05,4.154631E+00,9.810819E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,8.433052E+00,1.179810E+05,2.405017E+05
22:50:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358582E+00,3.279268E+04,6.705337E+04,3.601609E+00,8.504904E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.057394E+01,1.470154E+05,3.006121E+05,4.745878E+00,1.120700E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.368419E+01,1.902589E+05,3.890351E+05,4.154631E+00,9.810820E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,8.420833E+00,1.170795E+05,2.394003E+05
23:00:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358580E+00,3.258804E+04,6.684243E+04,3.601610E+00,8.504905E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.056538E+01,1.459798E+05,2.994241E+05,4.745880E+00,1.120700E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.364625E+01,1.885475E+05,3.867363E+05,4.154632E+00,9.810820E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,8.408904E+00,1.161842E+05,2.383094E+05
23:10:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358577E+00,3.238339E+04,6.663148E+04,3.601610E+00,8.504906E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.055683E+01,1.449458E+05,2.982378E+05,4.745882E+00,1.120701E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.360874E+01,1.868487E+05,3.844565E+05,4.154632E+00,9.810821E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,8.397157E+00,1.152934E+05,2.372256E+05
23:20:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358574E+00,3.217873E+04,6.642052E+04,3.601611E+00,8.504907E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.054829E+01,1.439134E+05,2.970535E+05,4.745884E+00,1.120701E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.357162E+01,1.851617E+05,3.821945E+05,4.154632E+00,9.810822E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,8.385572E+00,1.144069E+05,2.361486E+05
23:30:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358571E+00,3.197407E+04,6.620954E+04,3.601611E+00,8.504908E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.053976E+01,1.428827E+05,2.958709E+05,4.745886E+00,1.120702E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.353486E+01,1.834859E+05,3.799491E+05,4.154632E+00,9.810823E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,8.374131E+00,1.135243E+05,2.350777E+05
23:40:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358566E+00,3.176941E+04,6.599858E+04,3.601611E+00,8.504909E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.053124E+01,1.418536E+05,2.946903E+05,4.745888E+00,1.120702E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.349842E+01,1.818209E+05,3.777194E+05,4.154633E+00,9.810823E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,8.362818E+00,1.126454E+05,2.340125E+05
23:50:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358562E+00,3.156473E+04,6.578757E+04,3.601612E+00,8.504910E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.052273E+01,1.408261E+05,2.935114E+05,4.745890E+00,1.120703E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.346227E+01,1.801661E+05,3.755043E+05,4.154633E+00,9.810824E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,8.351619E+00,1.117701E+05,2.329524E+05
24:00:00,1.026619E+00,2.424276E+04,1.026619E+00,0.000000E+00,0.000000E+00,1.026619E+00,0.000000E+00,2.358557E+00,3.136005E+04,6.557656E+04,3.601612E+00,8.504911E+04,3.363061E+00,0.000000E+00,0.000000E+00,3.363061E+00,0.000000E+00,1.051423E+01,1.398003E+05,2.923344E+05,4.745892E+00,1.120703E+05,2.878828E+00,0.000000E+00,0.000000E+00,2.878828E+00,0.000000E+00,1.342640E+01,1.785213E+05,3.733033E+05,4.154633E+00,9.810825E+04,3.602746E+00,0.000000E+00,0.000000E+00,3.602746E+00,0.000000E+00,8.340525E+00,1.108980E+05,2.318973E+05
Coinc Peak   ,1.026619E+00,2.358584E+00,2.424276E+04,3.340656E+04,3.601612E+00,1.113198E+01,8.504911E+04,2.081349E+05,4.745892E+00,1.731608E+01,1.120703E+05,3.330349E+05,4.154633E+00,9.772826E+00,9.810825E+04,1.865973E+05
NonCoinc Peak,1.026619E+00,2.358584E+00,2.424276E+04,3.340656E+04,3.601612E+00,1.114525E+01,8.504911E+04,2.081349E+05,4.745892E+00,1.768818E+01,1.120703E+05,3.330349E+05,4.154633E+00,9.857433E+00,9.810825E+04,1.865973E+05
